,model_name,actions,x_pos,y_pos,q0,q1,q2
0,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,1,1,41.59469,25.378105,26.51718
1,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,2,1,40.148907,26.62104,32.997593
2,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,3,1,39.969105,30.308758,26.828087
3,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,4,1,29.992662,25.252056,24.818562
4,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,5,1,30.717344,27.940819,29.45562
5,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,6,1,29.312464,29.162643,26.213589
6,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,2,6,0,-26.477386,30.76424,34.473263
7,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,7,0,40.58705,14.928742,0.1379772
8,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,8,0,40.348206,-20.190073,11.813008
9,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,9,0,43.223194,24.554432,10.133794
10,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,10,0,41.0344,18.625496,13.74589
11,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,11,0,38.239674,15.631131,18.202995
12,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,12,0,32.17669,-28.102121,13.656745
13,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,13,0,24.12998,21.21497,7.8284626
14,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,14,0,19.703978,15.60765,1.2695953
15,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,1,14,1,3.7907631,22.371931,3.2619467
16,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,1,14,2,-6.412176,28.124584,12.566258
17,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,15,2,44.11213,15.614986,14.779174
18,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,16,2,30.251421,13.643481,-13.365472
19,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,17,2,26.056026,11.391604,19.100853
20,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,18,2,32.51245,15.057565,29.502283
21,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,2,18,1,-34.549076,10.855819,27.923347
22,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,19,1,39.494366,22.575087,26.747978
23,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,20,1,42.773697,-6.0098214,10.675522
24,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,21,1,40.842163,18.588245,26.80427
25,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,22,1,38.16739,25.707355,28.510395
26,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,23,1,36.361122,27.429647,18.03913
27,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,1,23,2,23.632408,29.011173,0.2607003
28,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,24,2,43.10425,16.87502,20.151306
29,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,25,2,40.567307,20.260654,15.789654
30,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,26,2,42.874,22.720123,28.276276
31,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,27,2,42.056244,15.894187,17.423315
32,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,28,2,30.4452,16.495943,-22.802584
33,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,29,2,29.456228,5.5806093,20.702175
34,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,30,2,30.66567,2.3164496,27.130772
35,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,2,30,1,-7.395069,-5.037177,28.027073
36,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,31,1,34.594208,12.083035,24.952919
37,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,32,1,35.05786,5.5880947,-8.962338
38,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,33,1,39.077263,14.670209,23.332764
39,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,34,1,37.16084,9.903857,32.90513
40,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,35,1,37.04087,17.052357,33.436623
41,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,36,1,35.967113,-7.107822,31.302937
42,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,37,1,38.190002,18.810188,30.568485
43,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,38,1,38.048714,17.357853,35.45771
44,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,39,1,35.801155,19.01124,35.39842
45,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,40,1,27.784975,-8.865949,21.032307
46,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,41,1,31.7548,15.775399,26.116482
47,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,42,1,28.297155,7.9459352,26.537996
48,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,2,42,0,-7.544797,6.001537,22.78193
49,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,43,0,39.109726,18.06763,15.586011
50,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,44,0,39.341347,-11.306836,14.814864
51,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,45,0,36.103313,21.115082,11.744132
52,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,46,0,37.828594,28.52774,14.558412
53,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,47,0,37.58062,32.453598,12.850722
54,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,48,0,40.024055,14.155085,9.978701
55,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,49,0,36.92878,20.555614,14.041509
56,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,50,0,39.440308,19.187347,16.475735
57,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,51,0,39.119762,21.568123,17.52112
58,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,52,0,31.453154,-26.833826,10.693375
59,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,53,0,27.884823,21.715984,10.11778
60,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,54,0,21.70712,18.822908,1.3056449
61,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,1,54,1,-2.5502229,21.630013,-3.265186
62,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,1,54,2,-8.067827,26.834087,10.676461
63,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,55,2,44.308746,22.481813,13.655224
64,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,56,2,27.906084,10.856033,-6.254976
65,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,57,2,25.897202,9.468863,22.715996
66,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,58,2,31.23476,13.097644,26.98571
67,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,2,58,1,-35.798294,13.350148,31.55663
68,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,59,1,42.817978,14.184176,28.306498
69,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,60,1,40.804714,-13.494777,30.062557
70,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,61,1,41.77475,20.125074,31.457108
71,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,62,1,40.938015,13.347848,34.66678
72,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,63,1,40.773922,22.71215,28.15412
73,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,64,1,36.42667,-0.2276472,21.54494
74,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,65,1,38.138298,24.988405,19.017962
75,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,66,1,39.373367,29.570087,15.069617
76,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,67,1,38.22883,28.75659,9.971553
77,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,68,1,30.466055,22.769047,-12.623359
78,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,69,1,30.509924,20.603714,20.301868
79,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,70,1,31.390772,16.568783,27.323738
80,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,2,70,0,-8.428484,15.294514,27.247871
81,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,71,0,42.969223,20.072617,15.560689
82,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,72,0,26.55942,-17.728935,6.0863647
83,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,1,72,1,29.106407,30.062395,8.635204
84,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,73,1,40.983635,26.752647,23.938545
85,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,74,1,37.656635,31.486935,18.771671
86,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,75,1,42.088135,29.981205,17.256416
87,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,76,1,43.247833,33.720142,-7.00439
88,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,77,1,42.662643,27.222855,21.115578
89,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,78,1,41.530083,21.325943,30.792044
90,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,79,1,41.618034,28.028582,28.72776
91,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,80,1,29.446629,-11.3998575,2.346314
92,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,81,1,32.409714,29.063507,9.664877
93,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,82,1,30.050592,29.850029,11.492931
94,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,1,82,2,-1.5150383,22.37149,8.466068
95,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,83,2,38.808838,9.714019,22.124725
96,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,84,2,35.578415,11.546802,-9.8216305
97,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,85,2,29.601152,11.5592575,26.577934
98,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,86,2,28.959366,13.536193,24.72853
99,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,2,86,1,-43.939484,13.837796,28.423222
100,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,87,1,39.064285,11.252074,30.507591
101,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,88,1,26.826393,-1.8811258,20.997972
102,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,89,1,32.635075,26.608503,27.42991
103,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,90,1,28.157713,27.136007,20.29762
104,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,2,90,0,-20.788622,27.874525,28.14032
105,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,91,0,39.13304,12.595969,-0.54667944
106,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,92,0,26.609825,-22.560518,-4.81826
107,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,93,0,24.823309,20.290833,12.305871
108,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,1,93,1,18.144817,19.951319,-3.5961995
109,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,94,1,26.804184,24.58117,14.90178
110,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,1,94,2,-0.026152253,29.276188,12.112112
111,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,95,2,42.06553,18.895279,19.391172
112,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,96,2,39.228725,17.330572,-7.1010914
113,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,97,2,43.173985,11.499866,16.242123
114,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,98,2,43.21262,18.871775,20.432411
115,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,99,2,42.54641,20.94397,12.377016
116,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,100,2,32.156487,23.340366,-21.814833
117,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,101,2,34.00623,17.452873,21.542984
118,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,102,2,31.922068,14.016749,28.7807
119,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,2,102,1,-59.12331,9.744786,31.77844
120,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,103,1,38.95948,17.028965,24.84058
121,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,2,103,0,23.12,0.5118073,24.896376
122,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,104,0,36.69829,22.529015,14.381045
123,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,105,0,42.355003,26.608551,13.611154
124,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,106,0,41.004417,18.142864,15.882062
125,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,107,0,41.821526,22.254696,23.93348
126,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,108,0,32.418785,-16.122961,15.98834
127,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,109,0,36.1034,29.423061,7.4098825
128,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,1,109,1,25.170557,27.749222,4.196561
129,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,110,1,40.876877,19.464153,20.203144
130,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,111,1,44.74453,29.056412,17.690468
131,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,112,1,44.42733,1.2867376,-2.1304295
132,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,113,1,41.234608,22.375767,26.945112
133,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,114,1,44.456844,6.337157,34.524734
134,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,115,1,38.61163,21.519718,32.753395
135,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,116,1,36.785027,-1.5692469,22.511461
136,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,117,1,39.409054,21.724865,21.119488
137,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,118,1,37.53192,29.213776,18.53144
138,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,119,1,41.424404,31.341988,14.235003
139,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,120,1,29.548899,19.445389,-23.314192
140,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,121,1,32.96196,26.023928,9.941436
141,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,1,121,2,25.647547,28.562601,13.178092
142,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,122,2,42.655834,19.999405,14.219106
143,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,123,2,39.91815,17.446545,21.124039
144,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,124,2,35.50884,16.591951,-15.366201
145,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,125,2,31.532701,17.817741,23.764652
146,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,2,125,1,27.921007,11.444334,28.79213
147,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,126,1,34.483704,17.29895,27.842804
148,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,127,1,32.012733,15.656311,29.402153
149,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,128,1,38.42135,-14.26873,24.271526
150,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,129,1,39.258068,22.202164,30.800661
151,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,130,1,42.10565,16.5689,28.315304
152,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,131,1,40.748444,24.245625,24.229866
153,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,132,1,30.082361,-9.4015665,7.6698766
154,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,133,1,29.601103,25.27898,7.940549
155,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,1,133,2,25.669943,31.183569,11.639409
156,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,134,2,41.73597,13.065497,11.28618
157,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,135,2,42.93919,15.245411,14.112975
158,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,136,2,35.30586,17.000324,-10.951281
159,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,137,2,30.827272,9.023713,18.225502
160,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,138,2,30.2094,15.531615,27.311462
161,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,2,138,1,-32.388596,14.367502,27.88303
162,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,139,1,40.7708,20.560266,28.88908
163,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,140,1,39.961956,-4.2646704,19.114689
164,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,141,1,40.97187,19.106953,22.863415
165,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,142,1,39.506413,26.559753,24.291552
166,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,143,1,37.17003,29.568449,22.995483
167,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,1,143,2,27.788698,32.92515,-6.6041565
168,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,144,2,39.675426,15.937251,15.816916
169,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,145,2,39.09141,13.632757,18.826681
170,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,146,2,39.183537,13.46595,20.983425
171,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,147,2,35.74959,21.512943,16.337027
172,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,148,2,27.964823,19.818155,-37.259033
173,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,149,2,16.338419,10.963986,8.14643
174,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,150,2,17.483889,7.1600947,14.632314
175,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,2,150,1,-14.85517,4.451517,15.066293
176,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,2,150,0,-13.733666,6.2874866,30.28046
177,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,151,0,41.890305,21.22143,8.5008
178,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,152,0,31.869688,-17.948868,-0.846574
179,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,153,0,29.936926,28.531654,9.2474575
180,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,154,0,33.25991,27.54697,9.553302
181,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,1,154,1,-17.771143,29.177406,12.101296
182,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,155,1,41.070576,26.992636,26.396378
183,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,156,1,37.245823,20.026554,-8.515853
184,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,157,1,42.62134,30.169743,19.410065
185,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,158,1,44.23739,32.271526,19.650803
186,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,159,1,44.190113,36.693027,18.385311
187,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,160,1,31.203142,20.180824,-27.392075
188,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,161,1,34.405975,32.866756,2.4334195
189,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,1,161,2,19.504242,33.070732,7.887983
190,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,162,2,44.507126,24.548725,14.32591
191,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,163,2,39.93484,22.008663,25.23035
192,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,164,2,44.260025,10.620039,-22.224041
193,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,165,2,45.146408,15.938533,18.443052
194,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,166,2,43.470222,25.54064,21.28164
195,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,167,2,43.35148,17.935074,16.907204
196,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,168,2,45.35119,19.590805,-24.059402
197,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,169,2,45.23762,12.346427,22.57766
198,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,170,2,41.324184,20.74221,22.888437
199,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,171,2,40.32508,16.495472,17.381918
200,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,172,2,33.280846,15.819497,-28.333529
201,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,173,2,18.96943,6.916164,13.643203
202,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,174,2,22.21591,8.576864,16.941109
203,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,2,174,1,-16.999464,5.0501213,18.322609
204,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,2,174,0,-15.219489,8.203599,31.972256
205,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,175,0,45.139236,17.918093,12.562417
206,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,176,0,31.861948,-16.37103,-2.4229636
207,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,177,0,31.358957,29.26167,3.7174966
208,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,178,0,31.27887,27.719791,5.7222843
209,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,1,178,1,-25.757057,33.281857,10.304474
210,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,179,1,41.33966,24.129501,29.166645
211,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,180,1,42.09433,21.305128,18.067625
212,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,181,1,39.17994,15.460005,27.69365
213,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,182,1,45.31662,14.809136,40.336876
214,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,183,1,42.00693,17.896832,31.573292
215,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,2,183,0,28.226833,0.04126726,31.937002
216,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,184,0,37.318253,16.593891,16.845646
217,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,185,0,42.772697,25.541752,9.254703
